date,manufacturer,product,retailer,region,sales_value,sales_volume,store_count,current_price,percent_time_on_promo,percent_sales_on_promo,4_weeks_volume_growth_percent,4_weeks_value_growth_percent,_source_row
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,SuperSpar,Non-sa,24.99,0.75,1.0,24.99,,,,,370
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,SuperSpar,Non-sa,49.98,1.5,1.0,24.99,,,,,371
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Game,North West,99.96,3.0,3.0,24.99,,,,,375
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Game,North West,24.99,0.75,1.0,24.99,,,,,376
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,PnP Family,North West,24.99,0.75,1.0,24.99,,,,,381
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,PnP Family,North West,49.98,1.5,2.0,24.99,,,,,382
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,PnP Family,North West,49.98,1.5,2.0,24.99,,,,,383
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,PnP Hypermarket,North West,24.99,0.75,1.0,24.99,,,,,385
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,SuperSpar,North West,24.99,0.75,1.0,24.99,,,,,391
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,SuperSpar,North West,23.99,0.75,1.0,23.99,,,,,392
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,SuperSpar,North West,24.99,0.75,1.0,24.99,,,,,393
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Game,Northern Cape,24.99,0.75,1.0,24.99,,,,,397
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Game,Northern Cape,24.99,0.75,1.0,24.99,,,,,398
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Game,Northern Cape,24.99,0.75,1.0,24.99,,,,,399
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Game,Western Cape,217.41,6.75,6.0,24.156666666666666,33.3333,42.5279,,,404
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Game,Western Cape,174.93,5.25,6.0,24.990000000000002,,,,,405
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Game,Western Cape,122.45,3.75,3.0,24.490000000000002,33.3333,18.3667,,,406
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Game,Western Cape,99.96,3.0,3.0,24.99,,,,,407
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,PnP Corporate,Western Cape,224.31,9.0,10.0,18.6925,30.0,21.8537,,,413
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,PnP Corporate,Western Cape,351.03,16.5,7.0,15.95590909090909,57.1429,36.2846,,,414
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,PnP Corporate,Western Cape,13.0,0.75,1.0,13.0,,,,,415
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,PnP Family,Western Cape,124.95,3.75,4.0,24.990000000000002,,,,,420
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,PnP Family,Western Cape,49.98,1.5,2.0,24.99,,,,,421
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,PnP Family,Western Cape,74.97,2.25,2.0,24.99,,,,,422
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,PnP Family,Western Cape,49.98,1.5,2.0,24.99,,,,,423
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,PnP Hypermarket,Western Cape,180.7,10.5,1.0,12.907142857142857,100.0,100.0,,,426
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,PnP Local,Western Cape,24.99,0.75,1.0,24.99,,,,,427
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Eastern Cape,62.98,2.25,3.0,20.993333333333332,33.3333,20.6415,,,431
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Eastern Cape,24.7,1.5,1.0,12.35,100.0,100.0,,,432
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Eastern Cape,111.72,5.25,4.0,15.959999999999999,25.0,11.0455,,,433
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Family,Eastern Cape,24.99,0.75,1.0,24.99,,,,,438
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Family,Eastern Cape,24.68,1.5,1.0,12.34,100.0,100.0,,,439
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Family,Eastern Cape,99.96,3.0,2.0,24.99,,,,,440
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Free State,24.99,0.75,1.0,24.99,,,,,442
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Free State,90.34,5.25,2.0,12.905714285714286,50.0,43.1702,,,443
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Free State,90.34,5.25,1.0,12.905714285714286,100.0,100.0,,,444
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Family,Free State,49.98,1.5,2.0,24.99,,,,,447
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Mini Market,Free State,25.99,0.75,1.0,25.99,,,,,449
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,SuperSpar,Free State,24.99,0.75,1.0,24.99,,,,,453
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,KwikSpar,Gauteng,51.98,1.5,1.0,25.99,,,,,456
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,KwikSpar,Gauteng,26.99,0.75,1.0,26.99,,,,,457
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Gauteng,330.22,10.5,13.0,23.587142857142858,7.6923,3.7369,,,463
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Gauteng,199.98,7.5,6.0,19.997999999999998,16.6667,25.0225,,,464
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Gauteng,937.66,45.75,15.0,15.371475409836066,40.0,45.1187,,,465
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Gauteng,871.17,48.75,15.0,13.402615384615384,53.3333,33.5227,,,466
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Family,Gauteng,148.69,4.5,6.0,24.781666666666666,16.6667,15.9661,,,471
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Family,Gauteng,99.96,3.0,2.0,24.99,,,,,472
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Family,Gauteng,99.96,3.0,4.0,24.99,,,,,473
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Family,Gauteng,98.71,3.0,4.0,24.6775,25.0,24.0502,,,474
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Hypermarket,Gauteng,97.77,3.75,4.0,19.554,25.0,23.32,,,479
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Hypermarket,Gauteng,50.33,2.25,2.0,16.776666666666667,,,,,480
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Hypermarket,Gauteng,24.99,0.75,1.0,24.99,,,,,481
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Hypermarket,Gauteng,101.32,4.5,3.0,16.886666666666667,33.3333,50.6711,,,482
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Local,Gauteng,24.99,0.75,1.0,24.99,,,,,483
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Local,Gauteng,101.38,6.0,2.0,12.6725,50.0,49.3588,,,484
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Mini Market,Gauteng,24.99,0.75,1.0,24.99,,,,,488
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Mini Market,Gauteng,48.73,1.5,2.0,24.365,50.0,48.7174,,,489
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Spar,Gauteng,24.99,0.75,1.0,24.99,,,,,494
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,SuperSpar,Gauteng,88.97,3.0,3.0,22.2425,,,,,499
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,SuperSpar,Gauteng,164.94,5.25,6.0,23.562857142857144,,,,,500
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,SuperSpar,Gauteng,149.94,4.5,3.0,24.99,,,,,501
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,SuperSpar,Gauteng,88.97,3.0,4.0,22.2425,,,,,502
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Kwazulu-natal,89.99,4.5,2.0,14.998333333333333,,,,,507
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Kwazulu-natal,24.99,0.75,1.0,24.99,,,,,508
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Kwazulu-natal,24.99,0.75,1.0,24.99,,,,,509
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Kwazulu-natal,99.96,3.0,2.0,24.99,,,,,510
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Family,Kwazulu-natal,24.99,0.75,1.0,24.99,,,,,514
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Family,Kwazulu-natal,24.99,0.75,1.0,24.99,,,,,515
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Family,Kwazulu-natal,24.99,0.75,1.0,24.99,,,,,516
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Hypermarket,Kwazulu-natal,76.7,4.5,1.0,12.783333333333333,,,,,518
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Limpopo,49.98,1.5,1.0,24.99,,,,,523
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Limpopo,154.04,9.0,2.0,12.836666666666666,50.0,49.3638,,,524
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Family,Limpopo,124.95,3.75,1.0,24.990000000000002,,,,,526
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Spar,Limpopo,25.21,0.75,1.0,25.21,,,,,527
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Spar,Limpopo,25.99,0.75,1.0,25.99,,,,,528
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,SuperSpar,Limpopo,49.98,1.5,2.0,24.99,,,,,530
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,SuperSpar,Limpopo,25.99,0.75,1.0,25.99,,,,,531
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,SuperSpar,Limpopo,25.99,0.75,1.0,25.99,,,,,532
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Mpumalanga,24.99,0.75,1.0,24.99,,,,,534
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Mpumalanga,155.34,9.0,3.0,12.945,66.6667,58.5812,,,535
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Family,Mpumalanga,74.97,2.25,2.0,24.99,,,,,539
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Spar,Mpumalanga,233.91,6.75,1.0,25.99,,,,,541
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Spar,Mpumalanga,73.97,2.25,2.0,24.656666666666666,,,,,542
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Spar,Mpumalanga,25.99,0.75,1.0,25.99,,,,,543
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,SuperSpar,Mpumalanga,72.97,2.25,3.0,24.323333333333334,,,,,548
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,SuperSpar,Mpumalanga,96.96,3.0,4.0,24.24,,,,,549
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,SuperSpar,Mpumalanga,72.97,2.25,3.0,24.323333333333334,,,,,550
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,SuperSpar,Mpumalanga,119.95,3.75,3.0,23.990000000000002,,,,,551
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Checkers,Non-sa,114.49,3.75,2.0,22.898,,,,,559
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Checkers,Non-sa,20.17,0.75,1.0,20.17,,,,,560
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Checkers,Non-sa,53.98,1.5,1.0,26.99,,,,,561
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,OK Foods,Non-sa,27.99,0.75,1.0,27.99,,,,,562
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,OK Foods,Non-sa,27.99,0.75,1.0,27.99,,,,,563
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Family,Non-sa,49.98,1.5,1.0,24.99,,,,,568
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Shoprite,Non-sa,134.66,4.5,5.0,22.44333333333333,,,,,573
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Shoprite,Non-sa,20.17,0.75,1.0,20.17,,,,,574
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Shoprite,Non-sa,121.31,3.75,4.0,24.262,,,,,575
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Shoprite,Non-sa,134.66,4.5,3.0,22.44333333333333,,,,,576
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Shoprite Mini,Non-sa,269.03,9.75,6.0,20.694615384615382,,,,,581
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Shoprite Mini,Non-sa,26.99,0.75,1.0,26.99,,,,,582
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Shoprite Mini,Non-sa,20.17,0.75,1.0,20.17,,,,,583
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Shoprite Mini,Non-sa,74.15,2.25,3.0,24.71666666666667,,,,,584
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Spar,Non-sa,28.9,0.75,1.0,28.9,,,,,586
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,SuperSpar,Non-sa,24.99,0.75,1.0,24.99,,,,,590
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,SuperSpar,Non-sa,57.98,1.5,2.0,28.99,,,,,591
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,U Save,Non-sa,26.99,0.75,1.0,26.99,,,,,592
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,U Save,Non-sa,26.99,0.75,1.0,26.99,,,,,593
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,North West,24.99,0.75,1.0,24.99,,,,,594
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,North West,49.38,3.0,1.0,12.345,100.0,100.0,,,595
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Family,North West,24.99,0.75,1.0,24.99,,,,,599
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Family,North West,24.99,0.75,1.0,24.99,,,,,600
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Hypermarket,North West,24.99,0.75,1.0,24.99,,,,,601
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Hypermarket,North West,24.99,0.75,1.0,24.99,,,,,602
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,SuperSpar,North West,65.97,2.25,1.0,21.99,,,,,614
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,SuperSpar,North West,24.99,0.75,1.0,24.99,,,,,615
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Clothing,Western Cape,49.98,1.5,1.0,24.99,,,,,624
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Western Cape,24.99,0.75,1.0,24.99,,,,,629
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Western Cape,168.81,5.25,8.0,24.115714285714287,12.5,7.701,,,630
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Western Cape,277.34,12.0,9.0,17.33375,,,,,631
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Corporate,Western Cape,396.91,18.0,12.0,16.537916666666668,16.6667,23.9223,,,632
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Family,Western Cape,24.99,0.75,1.0,24.99,,,,,637
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Hypermarket,Western Cape,49.98,1.5,1.0,24.99,,,,,639
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Hypermarket,Western Cape,49.98,1.5,1.0,24.99,,,,,640
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,PnP Local,Western Cape,24.99,0.75,1.0,24.99,,,,,641
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Corporate,Eastern Cape,279.98,10.0,1.0,139.99,,,,,642
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Family,Eastern Cape,139.99,5.0,1.0,139.99,,,,,646
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Family,Eastern Cape,419.97,15.0,2.0,139.99,,,,,647
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Family,Eastern Cape,279.98,10.0,2.0,139.99,,,,,648
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Hypermarket,Free State,70.0,5.0,1.0,70.0,100.0,100.0,,,652
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,Checkers Hyper,Gauteng,2379.83,85.0,12.0,139.99,,,,,657
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,Checkers Hyper,Gauteng,4339.69,155.0,13.0,139.98999999999998,,,,,658
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,Checkers Hyper,Gauteng,3219.77,115.0,11.0,139.99,,,,,659
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,Checkers Hyper,Gauteng,1399.9,50.0,7.0,139.99,,,,,660
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Corporate,Gauteng,419.97,15.0,2.0,139.99,,,,,664
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Corporate,Gauteng,419.97,15.0,2.0,139.99,,,,,665
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Corporate,Gauteng,279.98,10.0,1.0,139.99,,,,,666
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Corporate,Gauteng,419.97,15.0,2.0,139.99,,,,,667
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Family,Gauteng,839.94,30.0,6.0,139.99,,,,,672
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Family,Gauteng,692.94,25.0,5.0,138.58800000000002,20.0,19.1907,,,673
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Family,Gauteng,279.98,10.0,2.0,139.99,,,,,674
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Family,Gauteng,839.94,30.0,4.0,139.99,,,,,675
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Hypermarket,Gauteng,559.96,20.0,3.0,139.99,,,,,680
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Hypermarket,Gauteng,1119.92,40.0,5.0,139.99,,,,,681
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Hypermarket,Gauteng,419.97,15.0,3.0,139.99,,,,,682
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Corporate,Kwazulu-natal,139.99,5.0,1.0,139.99,,,,,684
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Family,Kwazulu-natal,139.99,5.0,1.0,139.99,,,,,689
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Family,Kwazulu-natal,139.99,5.0,1.0,139.99,,,,,690
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Family,Kwazulu-natal,279.98,10.0,2.0,139.99,,,,,691
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Family,Kwazulu-natal,139.99,5.0,1.0,139.99,,,,,692
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Hypermarket,Kwazulu-natal,414.38,15.0,1.0,138.12666666666667,,,,,696
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Hypermarket,Kwazulu-natal,139.99,5.0,1.0,139.99,,,,,697
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Hypermarket,Kwazulu-natal,134.39,5.0,1.0,134.39,,,,,698
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Corporate,Limpopo,139.99,5.0,1.0,139.99,,,,,701
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Corporate,Limpopo,139.99,5.0,1.0,139.99,,,,,702
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Family,Limpopo,139.99,5.0,1.0,139.99,,,,,704
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Family,Limpopo,139.99,5.0,1.0,139.99,,,,,705
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,Checkers Hyper,Mpumalanga,559.96,20.0,2.0,139.99,,,,,710
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,Checkers Hyper,Mpumalanga,419.97,15.0,3.0,139.99,,,,,711
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,Checkers Hyper,Mpumalanga,139.99,5.0,1.0,139.99,,,,,712
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Corporate,Mpumalanga,139.99,5.0,1.0,139.99,,,,,714
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Corporate,Mpumalanga,139.99,5.0,1.0,139.99,,,,,715
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Family,Mpumalanga,559.96,20.0,2.0,139.99,,,,,720
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Family,Mpumalanga,139.99,5.0,1.0,139.99,,,,,721
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Family,Mpumalanga,139.99,5.0,1.0,139.99,,,,,722
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,Shoprite,Non-sa,894.94,25.0,4.0,178.988,,,,,729
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,Shoprite,Non-sa,178.99,5.0,1.0,178.99,,,,,730
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,Shoprite,Non-sa,178.99,5.0,1.0,178.99,,,,,731
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,Spar,Non-sa,164.99,5.0,1.0,164.99,,,,,733
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,Checkers Hyper,North West,139.99,5.0,1.0,139.99,,,,,737
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,Checkers Hyper,North West,139.99,5.0,1.0,139.99,,,,,738
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,Checkers Hyper,North West,139.99,5.0,1.0,139.99,,,,,739
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Corporate,North West,139.99,5.0,1.0,139.99,,,,,740
2026-08-02,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Corporate,North West,139.99,5.0,1.0,139.99,,,,,741
2026-08-09,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Corporate,North West,139.99,5.0,1.0,139.99,,,,,742
2026-08-16,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Corporate,North West,420.0,30.0,1.0,70.0,,,,,743
2026-07-26,Adcock Ingram,Plush All Purpose Cleaner Cream Pot Pourri 5l,PnP Family,North West,139.99,5.0,1.0,139.99,,,,,746
